Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Djibouti,DJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,56.90792979,3.115185099,-3.945924357,21.93594011,21.63280793,2.786900756,2.2814597,-0.248727785,-15.67844377,-10.59574153,-3.239949713,-3.779394718
Djibouti,DJI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,14.1275,17.803,20.3518,21.9776,24.7885,28.6271,30.8092,33.2718,35.3657,36.8545,38.0144,39.2725,43.6424,46.7771,48.4505,..
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.6,57.9,58.1,54.6,58.6,58.9,59.1,59.8,60.2,62.4,64.7,64.5,65.4,65,65.2,..
Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,4,6.5,7,9.4,12.7,17,22.9,30.8,55.6814,57.0617,58.4762,59.9257,61.4112,63.2573,65.0248,..
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.944,76.999,77.064,77.138,77.222,77.314,77.417,77.528,77.648,77.777,77.915,78.062,78.217,78.38,78.552,78.732
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.494239002,0.253481269,0.177703246,0.160619214,-0.102187522,-0.77023226,-0.44767192,-0.628553987,-0.733945072,-0.133426666,-0.343388051,-0.448202372,-0.566324711,-0.507386088,-0.516700983,..
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.293007612,0.282069832,0.273884326,0.254446119,0.26130271,0.218982503,0.223781511,0.228173807,0.237187058,0.234714031,0.250092715,0.247404948,0.24894172,0.248226732,0.243301943,..
Dominica,DMA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Urban population growth (annual %),SP.URB.GROW,0.452950853,0.427451547,0.714030702,0.525877937,1.291285666,1.369219594,0.484936241,-0.716981111,-1.178771197,-0.041613783,-0.002081144,-0.024977104,-0.122894919,-0.135567789,-0.048014196,-0.035503577
Dominica,DMA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,143.036,153.309,157.74,158.135,134.225,104.992,109.72,112.697,109.831,112.682,115.103,110.409,92.5136,85.1899,..,..
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.2,91.3,90.1,93.5,94.6,95.7,96.7,97.8,98.9,99.6,99.9,100,100,100,100,..
Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.02,47.45,48.6,49.8,51,57.5,65,67.03,69.6197,..,73.3819,75.6567,82.6979,83.3101,83.8255,..
Dominica,DMA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.799,68.094,68.389,68.685,68.982,69.28,69.579,69.88,70.181,70.483,70.786,71.09,71.395,71.7,72.006,72.312
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.665553093,0.903117776,1.139158607,0.980585456,1.119856238,1.05717814,1.054432034,0.9776631,1.172776699,1.069058418,1.029941559,1.317089558,1.334130645,1.308010459,1.285264254,..
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.323601872,0.320087254,0.306695104,0.282746524,0.297252923,0.238057718,0.242593795,0.245254904,0.25443843,0.249072447,0.271781534,0.27050361,0.274008185,0.267494529,0.265348822,..
Dominican Republic,DOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,34.8,31.2,28.3,25.8,30.4,30.7,27.7,23,19
Dominican Republic,DOM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,73,..,..,71.9,69.50153139,..,..,..,..,62.7779893,..,..,..,..,..
Dominican Republic,DOM,Urban population growth (annual %),SP.URB.GROW,2.994671852,2.935735413,2.715049842,2.541504513,2.459709606,2.379616463,2.296875389,2.21248502,2.141028168,2.062199938,1.959031421,1.909691304,1.85288286,1.719837319,1.601821209,1.513033778
Dominican Republic,DOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,743.5873877,773.4042549,780.0827495,791.4299466,762.3559203,745.7862129,797.9231707,842.6382492,824.3965716,860.8644316,938.5834947,842.6118205,939.1955823,950.4701053,..,..
Dominican Republic,DOM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1223.793264,1298.653028,1373.770426,1457.636635,1511.404003,1452.761313,1497.389176,1542.729279,1552.849329,1586.154325,1693.586119,1541.291571,1714.482056,1716.806755,..,..
Dominican Republic,DOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.37221064,26.07142183,24.60332369,23.75255972,22.10576128,22.39460761,22.65069072,22.17286527,21.18092063,25.20229082,25.23486238,24.87951592,30.27496355,30.67055707,27.81456285,26.99804689
Dominican Republic,DOM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.03277338,13.86215597,13.75305646,14.57147373,15.05963575,15.07829953,14.5209463,14.82729757,15.08321537,15.26768999,15.60003356,14.78403479,16.37827495,16.36232175,16.93573336,..
Dominican Republic,DOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.66746117,0.667531705,0.60292806,0.653151462,0.611824773,0.651437856,0.643674978,0.634030553,0.666063444,0.69399111,0.689583055,0.746231922,0.647239949,0.668011698,0.740729437,..
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,89.0106,90.5563,88.1874,88.7173,90.2547,80.4955,84.3066,82.5303,82.2092,82.8937,82.1376,81.6619,87.5208,90.376,91.8676,..
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.9,98.1,97.9,97.9,98.4,98.5,98.6,98.9,100,98.9,99,100,98.1,98.1,99.6,..
Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,27.72,31.4,38,42.32,45.9,49.58,54.2158,63.8709,67.5712,74.822,79.7155,81.6173,85.243,81.5127,84.6161,91.0022
Dominican Republic,DOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.542,73.753,74.827,75.802,76.749,77.67,78.566,79.436,80.277,81.074,81.828,82.54,83.213,83.848,84.446,85.011
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.002735103,-0.044954035,-0.00048185,0.252366811,0.207428694,0.145934492,0.227570921,0.241259411,0.152073905,0.012300388,-0.00311227,0.164981201,0.28738603,0.249287635,0.239014015,..
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.246055126,0.243547097,0.240677565,0.221984327,0.228019789,0.196386188,0.201144516,0.206087306,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.227244794,..
Ecuador,ECU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36,32.8,28.6,27.3,25.6,22.5,23.3,22.9,21.5,23.2,25,33,27.7,25.2,26,28
Ecuador,ECU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,80.1,..,74.7006683,..,..,..,77.85004175,..,..,..,..,..,..
Ecuador,ECU,Urban population growth (annual %),SP.URB.GROW,2.018281802,1.988625702,1.898028748,1.809876842,1.714674505,1.647270184,1.647254375,1.672382564,1.74329316,1.952597527,1.94756182,1.462167107,1.077751124,1.120927734,1.215678564,1.225670364
Ecuador,ECU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,830.3440691,867.4652267,891.3467179,872.1417056,911.67014,983.2361243,936.659126,885.6021582,897.9481076,869.583266,903.972772,785.4252005,886.1411806,904.7399236,..,..
Ecuador,ECU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1027.927107,1100.506444,1164.409218,1254.415402,1297.452643,1367.685089,1418.399168,1423.435452,1451.294634,1484.555572,1510.090443,1467.109577,1549.954548,1589.270854,..,..
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.17323514,23.49001587,23.53209115,23.01330365,24.88335289,24.70589078,22.68643583,20.24605086,22.48038782,22.54043933,21.04923118,17.58491297,20.74761068,22.4059052,20.65059327,18.48240735
Ecuador,ECU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,30.56584234,28.89013397,30.84588338,28.64120796,27.98631549,31.20623281,29.65999846,27.12108673,29.67148204,30.96254054,..,..
Ecuador,ECU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.117418088,3.010551292,3.095110057,2.945452865,2.875890683,2.739230809,2.616074159,2.5147668,2.361263384,2.370167727,2.170051989,2.373122496,2.268911931,2.248155134,2.297069579,..
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,89.3147,98.0369,100.042,105.68,105.182,103.559,79.5746,84.1088,87.4214,92.5118,91.4249,88.2555,94.9506,98.1309,101.032,..
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.5,97.5,96.9,97.2,98,99,98.8,98.7,99.2,98.7,99.1,98.9,100,100,98.7,..
Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.6,29.03,31.3668,35.1351,40.2791,45.5904,48.9404,54.0629,55.8,57.5,59.2,70.7,69.1148,69.7181,72.6943,77.1727
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.495,62.69,62.851,62.988,63.125,63.261,63.398,63.534,63.67,63.821,63.986,64.166,64.361,64.57,64.792,65.029
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.673675776,-0.586674452,-0.686557531,-0.57030648,-0.178656712,-0.018533209,-0.147344977,-0.091710433,-0.078932077,-0.094721168,-0.238217756,-0.270243227,-0.25738737,-0.371224314,-0.338139981,..
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.246055126,0.243547097,0.244249582,0.221984327,0.228019789,0.201554611,0.201144516,0.206087306,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.227244794,..
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,27.8,..,32.5,..,..,..,33.5,..,..,..
"Egypt, Arab Rep.",EGY,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,58.5,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Urban population growth (annual %),SP.URB.GROW,1.844228233,1.871470716,2.060284087,2.119097361,2.181778131,2.150465103,1.972793408,1.910730968,1.934973124,1.894796031,1.815840116,1.748913613,1.675287318,1.730768171,1.99740459,2.099161239
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,862.4351162,838.1667075,860.0531199,866.2408667,825.1899603,832.7720909,810.8171273,872.5814078,897.2180736,870.8135735,844.7830134,805.2594566,857.8219385,902.4884299,928.3949474,..
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1422.613401,1611.550787,1558.768599,1562.359769,1504.842686,1576.470029,1566.919326,1478.937556,1564.919677,1557.633784,1509.96961,1431.421328,1459.177775,1477.948734,1492.896036,..
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.19017463,19.50107741,17.10305594,16.02675106,14.21199742,13.64319249,14.28863701,15.04023031,18.73410104,20.62491963,20.6540386,18.81806066,18.21224355,19.85591329,16.49073399,12.99674019
"Egypt, Arab Rep.",EGY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,26.92007292,24.78382231,21.93074174,20.22821998,21.41630832,19.87671362,20.98862474,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.032645043,1.952967052,1.837025511,1.648175793,1.610056977,1.689694836,1.723147428,1.666605152,1.4220317,1.249966196,1.180971797,1.122475503,1.122009271,1.048481514,0.87056551,..
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.2585,79.2199,91.5823,103.905,104.585,97.7313,94.3962,96.2092,99.2884,88.7421,88.6448,87.2317,84.0866,90.6795,92.8262,..
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9,99.4,99.4,99.7,99.9,99.8,99.3,100,100,100,100,100,100,100,100,..
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,20,21.6,25.6,26.4,29.4,33.8946,37.8194,41.2481,44.9502,46.9243,57.2829,71.9142,72.056,72.1981,72.6899,..
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.039,43.019,43,42.946,42.893,42.839,42.785,42.732,42.705,42.704,42.73,42.783,42.862,42.967,43.1,43.258
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.607227087,-0.898418307,-1.437057018,-1.436329722,-1.6388309,-1.631176591,-1.49933219,-1.43972683,-1.429645896,-1.188121557,-1.124630809,-1.181932807,-1.032864332,-0.978700578,-0.866764307,..
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.246055126,0.243547097,0.244249582,0.221984327,0.228019789,0.196386188,0.201144516,0.209355682,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.227244794,..
El Salvador,SLV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,26.2,24.6,26.6,27.2,..
El Salvador,SLV,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,71.83256637,..,..,..,..,..,..,53.6,..,..,..
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,1.705411837,1.686332134,1.684884087,1.682091607,1.661591479,1.616247416,1.527798793,1.419201377,1.297016178,1.144911,1.039184789,1.1532963,1.251539017,1.263268269,1.299319288,1.248383108
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,689.4224675,697.0369273,692.505313,701.4574046,660.0941502,649.0431757,674.3539967,686.997805,674.6654416,694.5677552,734.8032084,669.910725,722.1483969,768.6834295,..,..
El Salvador,SLV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,861.4020616,873.3985702,898.0108297,934.2530841,978.8495838,976.9664065,1019.134896,1007.93446,1016.812818,1017.716466,1057.805146,989.4664885,1070.689484,1109.975465,..,..
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.05461543,16.6715814,17.7899287,17.70954566,17.01940252,16.39721566,16.01698762,15.96751412,16.67700194,18.37153667,18.3447949,17.2116179,23.35491273,24.471574,20.68468249,20.34423339
El Salvador,SLV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.97363765,22.02958382,23.22825586,22.65606091,21.10685482,20.59227999,20.81504314,23.6888664,25.09742537,24.9488391,24.10240042,23.55866634,28.574734,28.19192397,26.0511444,26.88508625
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.078878211,1.089553727,1.088061495,1.048809627,1.079989232,1.035254877,1.056820059,1.023502952,1.044469401,1.132207279,1.180009621,1.37945779,1.193762652,1.411240782,1.283861953,..
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,125.097,126.896,136.551,141.463,146.476,149.171,150.948,155.42,152.539,151.669,167.089,159.575,176.973,183.249,179.706,..
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.1,91.6,92.6,93.7,95,95.1,95.4,96,96.8,97,97.4,99.7,97.9,100,98.3,..
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.11,15.9,18.9,20.3214,23.1093,24.7617,26.8026,28.9971,33.8207,43.8,50.4912,54.6014,61.7527,65.5298,67.6558,..
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.57,65.452,66.325,67.187,68.036,68.874,69.7,70.501,71.275,72.023,72.746,73.444,74.118,74.767,75.393,75.996
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.007116277,0.058842227,0.111001194,0.234583974,-0.033658903,-0.024590004,-0.020496048,-0.104568757,-0.263820261,-0.38915965,-0.120228313,-0.114992231,-0.091492087,-0.352474838,0.0023324,..
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.264739305,0.260473907,0.250866294,0.221984327,0.228019789,0.196386188,0.201144516,0.206087306,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.223718584,..
Equatorial Guinea,GNQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,50.7,..,..
Equatorial Guinea,GNQ,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,12.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Urban population growth (annual %),SP.URB.GROW,7.146099092,7.024370333,6.661061119,6.290438171,4.781420783,4.677016996,4.549274951,4.400701496,4.242872918,4.090739423,3.940094389,3.383098029,3.064215325,3.12155255,3.000593712,2.975297043
Equatorial Guinea,GNQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1375.883498,1352.164835,1451.364328,1434.922282,1674.897318,1480.617013,1329.541864,1510.323946,1291.244826,1409.340059,1273.743152,1121.379083,1300.883961,1283.935168,..,..
Equatorial Guinea,GNQ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,198.1204097,214.450607,285.8672851,509.4771249,556.3734848,732.2328172,793.0268659,822.1797577,757.1703973,752.2787985,751.4173647,732.3177595,731.7547445,744.644575,..,..
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.39282565,38.05629949,32.04927127,41.1481429,30.30804516,28.70930017,24.7014529,16.69864599,14.03171665,12.50149663,10.89170309,6.988464059,8.246795542,7.338154704,9.359992604,8.955805916
Equatorial Guinea,GNQ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,33.37256245,26.64585267,28.30735635,27.94896431,25.01104102,24.20620204,26.36465746,16.81128585,17.39670201,19.79741795,18.58894212,14.34731794,15.32352436,26.44987578,..,..
Equatorial Guinea,GNQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.474929604,..,..,..,..,0.766177996,1.04143202,1.239489775,1.128937094,1.14208303,1.308052872,1.640829959,1.345337642,1.303187803,1.590216982,..
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,17.6107,33.5796,38.5607,38.7386,37.9421,36.9002,36.6825,38.1684,36.2336,36.576,36.9422,43.3495,46.4348,49.538,..,..
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.4,66.1,66.1,65.7,65.9,66,66.1,66.2,66.4,66.5,66.6,66.7,66.8,67,66.9,..
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.13,6,11.5,13.9432,16.4,18.86,21.32,23.78,26.24,..,49.1337,55.0013,58.7173,59.3433,60.3661,..
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.358,65.94,67.488,69,69.544,70.083,70.616,71.138,71.646,72.143,72.627,73.1,73.561,74.01,74.448,74.874
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3733024,0.236128226,0.150343806,0.232703447,0.120355181,-0.374146551,-0.207799196,-0.14674297,-0.172019884,-0.090152286,-0.147898287,-0.221560776,-0.202735513,-0.236288592,-0.235371336,..
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.293007612,0.282069832,0.273884326,0.254446119,0.26130271,0.218982503,0.223781511,0.228173807,0.237187058,0.234714031,0.250092715,0.247404948,0.24894172,0.248226732,0.243301943,..
Eritrea,ERI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,8.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Urban population growth (annual %),SP.URB.GROW,4.215054471,3.656297154,3.473719913,2.942062765,2.878206566,2.313496309,1.959993483,2.227091657,2.41185697,2.91913575,3.039321893,3.111755216,3.305333461,3.266404604,3.266624573,3.339152087
Eritrea,ERI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,244.6779219,248.8949565,258.7609727,262.0630364,260.9361666,265.9413912,271.6211749,277.2638254,278.0466537,282.9709996,285.0720469,284.9441487,286.9986629,289.5477947,..,..
Eritrea,ERI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,94.18657599,96.42854475,94.38099574,94.17225224,82.29355053,81.09401316,77.60310103,77.1274536,92.37077693,96.1550508,97.52502474,98.74604674,99.69604645,102.3626412,..,..
Eritrea,ERI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,9.263795978,12.38540149,12.62631766,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.88697,6.29077,8.06871,10.0522,11.542,13.4855,15.2952,16.1936,22.0611,..,40.4605,54.7205,53.7583,59.1248,..,..
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.9,40.1,41.2,42.3,43.5,44.6,45.8,46.9,48,49.1,50.3,51.4,52.5,53.4,54.4,..
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.54,0.61,0.7,0.8,0.9,0.99,1.08373,1.17712,2.5,5.3,11.2,14.3494,18.3844,18.7092,20.0104,..
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.585,35.175,35.771,36.372,36.979,37.59,38.206,38.827,39.451,40.08,40.712,41.347,41.985,42.625,43.267,43.911
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.680884719,-0.875592828,-0.76640439,-0.702197254,-0.772372127,-0.805872619,-0.878453434,-0.662282407,-0.733444452,-0.609360635,-0.705968797,-0.992741048,-1.055682182,-0.957195044,-0.792767763,..
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.293007612,0.282069832,0.273884326,0.254446119,0.26130271,0.218982503,0.223781511,0.223409012,0.231890932,0.229486197,0.243746504,0.247404948,0.24894172,0.248226732,0.243301943,..
Estonia,EST,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.8,17.5,17.5,18.6,21.8,21.6,21.7,21,21.9,21.7,20.7,20.6,22.8,22.5,..,..
Estonia,EST,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,64.11904915,..,..,..,75.09787318,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Urban population growth (annual %),SP.URB.GROW,-0.380188579,-0.417258644,-0.493242835,-0.344754608,-0.138346707,-0.046678138,0.280631504,0.243716597,0.345466679,0.58496349,0.61944107,0.455068188,0.374238419,1.615684874,1.865830691,0.42289845
Estonia,EST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3360.664489,4419.422683,4311.694918,3984.063448,4435.566864,4226.201211,3695.119191,4579.421117,4444.846671,4282.715133,3661.499254,3368.237307,3427.299681,3559.048932,3089.393339,..
Estonia,EST,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473,6481.644084,7150.83714,7322.845882,7354.893466,6987.726261,7030.346245,6644.216233,6464.072833,5722.16311,..
Estonia,EST,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.00877535,21.58767817,25.4681664,29.08050669,26.86971211,26.72761591,24.6409611,24.70235309,25.93819762,27.85039922,26.35608807,29.65772027,30.47018334,28.97365612,27.69451597,26.18247889
Estonia,EST,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.2337445,35.70603413,33.51718988,34.2044056,33.78553439,34.63343543,35.53443846,35.44104976,34.67864259,34.42748129,35.20257735,35.20262129,35.6412591,34.96849378,36.29590693,..
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.799059796,1.700425622,1.678933303,1.897672784,1.908963649,1.925357386,2.026041742,2.069164366,2.009766509,2.00908712,2.035703972,2.296756834,2.030866221,2.16044264,2.866653874,..
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.685,124.136,136.065,151.197,146.247,144.361,144.803,144.235,144.557,145.543,147.047,144.832,148.74,152.271,150.196,..
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.5,74.1,76.5,78.3899,80.0043,84.2415,88.4097,87.2402,88.1025,89.357,90.2289,89.0583,90.9797,91.5202,93.1834,92.238
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.223,68.094,67.965,67.974,68.122,68.269,68.416,68.563,68.717,68.88,69.051,69.229,69.415,69.609,69.81,70.019
