Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bulgaria,BGR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.538220709301186,22.51796856245852,21.358182960015096,21.88708498697552,21.006010898780467,21.507833940725739,20.999929598052663,18.962432490032793,19.816998470642165,21.116843439068607,20.695856585376294,20.133704287626593,20.696200653793085,22.686812493081419,19.749565552763,20.354080920862447
Bulgaria,BGR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,32.043632906228375,29.826033012488491,29.124458209097032,30.577245009088994,32.50855590532688,33.361938595389574,33.539617216596376,32.1690408687145,32.990865953454581,34.822667182624158,35.900559143217009,33.2517364811776,33.863563210850486,36.539135152105843,34.781530379886618,..
Bulgaria,BGR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.73951150062383,1.64246152423714,1.31400025609446,1.32981896505284,1.4540428305336301,1.30960223173333,1.24593360652028,1.24384580804927,1.22220854798635,1.44929413825753,3.1335689889116303,1.59346116571228,1.51749089579214,1.59228669627303,1.8473728028825398,..
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,139.621,137.14,141.938,147.338,144.355,131.335,128.103,125.906,120.596,119.395,116.617,114.597,114.912,116.679,117.933,..
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.9,93.5,94.1,94.7,95.3,95.9,96.6,97.3,98.1,98.7,99.2,99.7,99.8,100,100,..
Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,45,46.23,47.98,51.9,53.0615,55.4904,56.6563,59.8255,63.4101,64.782,67.947,70.1625,75.2714,79.1269,80.3896,82.439
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.963,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686,76.025,76.363,76.701,77.037
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.353678971529007,0.360091060400009,0.301750302314758,0.379833996295929,0.170710384845734,0.0785408988595009,0.010424641892314,0.0682793706655502,0.321379661560059,0.444411188364029,0.561284422874451,0.401631027460098,0.36473935842514,0.313428640365601,0.341861486434937,..
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.241539120674133,0.239330947399139,0.238522350788116,0.21966552734375,0.225787356495857,0.192247405648232,0.196433380246162,0.203295975923538,0.209813266992569,0.2083390802145,0.223986834287643,0.226491525769234,0.229812398552895,0.226557314395905,0.219390243291855,..
Burkina Faso,BFA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,41.4,..,..,43.2,..,..,..
Burkina Faso,BFA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,16.2,..,..,..,18.4027244222173,21.2255711763823,25.3518966327923,25.7148818498789,..,32.5079672864091,29.6316269868584,33.8,33.9627403568433,..,..
Burkina Faso,BFA,Urban population growth (annual %),SP.URB.GROW,5.2085455286526017,5.2004718009089519,5.2163809138005526,5.2581096858495489,5.2230166887479914,5.180685480552965,5.1506492925529788,5.0953277265784642,4.9944610052922629,4.8142328546322535,4.6264290028459909,4.5050631072632461,4.4235465026668956,4.3276117714208757,4.2667863291316408,4.2129827976455818
Burkina Faso,BFA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,171.44988829824013,227.93902505696968,235.6749138624304,249.06904506532126,258.22970643566475,264.94990457600369,279.21998212051642,271.61557534676342,285.31379943935349,299.91343729271745,302.33069337986416,263.88298802906041,303.17185347500686,312.92908580422716,..,..
Burkina Faso,BFA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,47.294518049765038,68.432611310556837,75.621591476798457,86.243608670178872,92.057776115827551,97.8635627240981,112.79464605673805,108.61213551318923,111.8907439663821,117.47559286766094,122.55538033862496,130.36176787318036,129.70986499217125,131.19174617769093,..,..
Burkina Faso,BFA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.990032263826716,21.990434000013796,22.123511804334257,24.652992897320672,23.709915006143273,19.262249193164781,19.406699716424331,20.795547948402675,22.061836590264868,21.739104819001774,19.757868014488931,17.161517426599502,15.507901450734279,17.497577809530906,22.543856424950238,27.096197318472381
Burkina Faso,BFA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.129129012623897,13.619636829856935,13.940711253019911,15.574497218509592,16.825953201079567,15.465133117892552,14.97638663936244,16.177253148962876,16.797969011093393,16.822757688002195,18.606547047646529,16.872483038971374,18.674746872214733,19.663772218618693,21.186857511601438,..
Burkina Faso,BFA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.3527649759800702,1.22478599330692,1.15090587793045,1.17602847916222,1.23609025726906,1.27234195224905,1.2507808803326799,1.16533335437179,1.36362970468668,1.92538455062898,2.2125520849195004,2.13201807583334,2.32265667240954,2.97748651283525,4.00532688335591,..
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,24.3387,35.2848,46.1058,58.0942,63.5243,68.5396,76.9373,79.6698,90.2081,94.622,97.1499,102.973,112.198,119.463,..,..
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.6,13.1,14.8,15.1,15.4,19.2,16.2,16.6,17,14.4,17.6,18.5,19,19.5,21.7,..
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.13,2.4,3,3.72503,5,6,6.55,7.14,7.79,8.5,9.27181,10.7927,12.5631,14.6238,17.0226,..
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.079,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607,31.24,31.877,32.52,33.166
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0340402871370316,-0.117637142539024,-0.55538147687912,-0.573129236698151,-0.763390123844147,-0.787128567695618,-0.609127342700958,-0.868710696697235,-0.927885830402374,-1.06026446819305,-1.30219399929047,-1.53797841072083,-1.64294326305389,-1.81536936759949,-2.035231590271,..
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.246055126190186,0.243547096848488,0.244249582290649,0.221984326839447,0.228019788861275,0.196386188268661,0.204587414860725,0.209355682134628,0.21696837246418,0.215868085622787,0.229536056518555,0.23248028755188,0.234710082411766,0.233049780130386,0.227244794368744,..
Burundi,BDI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,64.9,..,..,..,..,..,..,51,..,..,..,..
Burundi,BDI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,22.7,21.9,..,31.7,..,..,..,28.5443378957827,28.5,..,..,..,..,..,..,..
Burundi,BDI,Urban population growth (annual %),SP.URB.GROW,7.5841470934098361,7.2122653643029517,6.1106428553244667,6.0925538333225031,6.13211192523382,5.9228100741949321,4.8007192010645028,4.2560894713835964,4.8850936893092829,5.5523487896715906,5.814292463628993,5.43519227322624,5.2454574183933156,5.2275344948784674,5.2413518895125435,5.0954179811363369
Burundi,BDI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.974873021283507,17.160382431837544,16.345747559703128,16.338144687030766,14.632638517119211,14.203057157241853,12.16345825054958,9.2374099696943155,8.8060156045467437,11.103458593014848,14.128700000528829,11.445986919033263,13.112619999927052,13.386880814869869,13.050457434338552,..
Burundi,BDI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,14.776411638805667,16.720493528363196,15.973222875118321,14.545369656582304,15.72264962316598,13.957699077385577,14.867478755778162,17.708122131029185,..,16.565457956876468,17.677804380535878,17.552283539373551,..,..,..
Burundi,BDI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,2.5271777075949,2.4824131147540998,2.29794559090695,2.1313199145947404,2.2431638636818003,2.00270990259373,2.1494195662191298,2.8078168112503,2.18591328366483,2.0430097632988398,2.59829827539391,3.65892759114663,..
Burundi,BDI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,10.2904,17.8962,19.7015,22.3128,24.3007,29.5678,45.2379,47.6697,51.4533,53.2737,53.2996,52.5571,59.7008,56.26,63.1631,..
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.4,5.3,6.2,6.5,6.9,7,7.9,8.5,9.3,9.5,9.8,9.1,10.2,10.3,11.6,..
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.9,1,1.11,1.22,1.26422,1.04239,2,2.2,2.66075,4,6.1,9.17302,10.9847,11.0009,11.0784,..
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.376,10.642,10.915,11.194,11.482,11.776,12.078,12.388,12.706,13.032,13.366,13.708,14.058,14.417,14.784,15.16
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.27144265174866,-1.6259593963623,-1.80720043182373,-1.7047381401062,-1.35027754306793,-0.784407138824463,-1.93744611740112,-1.96437513828278,-2.00257515907288,-1.57027816772461,-1.62505626678467,-1.54235208034515,-1.25839936733246,-1.19244623184204,-1.17240297794342,..
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.283778816461563,0.273786127567291,0.26718533039093,0.236767888069153,0.242341712117195,0.207291051745415,0.213819772005081,0.219450056552887,0.228199794888496,0.225248172879219,0.243746504187584,0.24740494787693,0.248941719532013,0.24822673201561,0.243301942944527,..
Cabo Verde,CPV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,35.2,..,..,..,..,..,..,..,24.8,..
Cabo Verde,CPV,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,55.8,..,..,..,..,..,..
Cabo Verde,CPV,Urban population growth (annual %),SP.URB.GROW,2.3063092640414871,2.028015868574037,1.1326864518774393,0.89669052421022921,0.83940047710709265,0.79510154901450381,0.77820693048639034,0.78123271555859353,0.79967791305115377,0.82089491424138672,0.83595824013141562,0.79988134180942227,1.0549214436226573,1.2546367249831645,1.1419794146386548,1.1168325335272959
Cabo Verde,CPV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,41.360293311192351,44.956806039052552,44.911774384655118,35.203871381268279,29.987286550406665,34.996252299762673,29.107174439422728,28.555378240727496,29.283486244432378,27.486159184509013,23.431973865190116,28.96192365738715,27.749764214094157,21.879431302759617,19.345046443028956,15.958771162037678
Cabo Verde,CPV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.679484739711281,18.276228897933052,19.342742881157136,18.147911407654174,18.731111444708066,17.840623426226145,20.932413495574806,19.792143989561939,20.667596458706182,22.805238129089179,21.648013448798523,21.567029573542442,..,..,..,..
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.449908484432209,0.451425943343675,0.476996486976338,0.506009716198007,0.48366416567438997,0.49259617393261795,0.510089039086437,0.550048040403016,0.470518534467026,0.48589654074801103,0.43186498382316296,0.618818770532046,0.561428911072723,0.457294201361806,0.528231870181008,..
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.419,72.9468,77.5113,83.0757,97.5075,119.724,119.336,117.442,119.374,118.876,115.868,105.839,114.231,113.247,113.023,..
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.1,81.1,82.3,83.2,84.3,85.3,86.4,87.5,88.6,90.2,91.4,93.7,95.5,97.1,98.6,..
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,21,30,32,34.74,37.5,40.26,42.683,50.3228,57.1621,59.5,61.9434,69.3734,70.2825,72.7601,73.539,..
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652,67.102,67.545,67.982,68.412
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.818449318408966,0.840972781181335,0.722605228424072,0.809086382389069,0.777999877929688,0.350779145956039,0.855819821357727,0.871190190315247,0.762865543365479,0.833261907100677,0.859627425670624,0.874232292175293,0.894368469715118,0.927069365978241,0.903245568275452,..
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.293007612228394,0.273786127567291,0.300698131322861,0.246398240327835,0.252466678619385,0.227504342794418,0.21929794549942,0.223960906267166,0.233241528272629,0.230185464024544,0.250092715024948,0.24740494787693,0.248941719532013,0.24822673201561,0.243301942944527,..
Cambodia,KHM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.9,22.1,20.5,17.7,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,50.5,..,..,..,56.3,..,..,..,..,..,..,..,61.9,..,..
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,3.3943871804777164,3.366128440997008,3.3203577172715453,3.2937967902038476,3.275967788586418,3.2596774124665688,3.2289998768106987,3.2187591084664549,3.1288826829591261,3.0035540708756523,3.0298350049863507,3.2484870892741604,3.2600638109002067,3.1227386064024332,3.0826363441340718,3.0281456745713333
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,311.46240622889991,323.25597074748811,325.06380098187111,334.02596449885635,337.77888751800373,359.9495246403726,379.7455739818883,412.74765243093157,418.95361626210541,440.94962587052015,489.36782496618042,516.11671765727658,501.33097717889189,501.64413615208741,..,..
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,126.98915233865269,157.02662059816868,175.98812817097868,222.1466120801588,238.16417019463412,276.42157719812957,343.39843864762844,407.37275294470004,436.80940128804338,553.38030818969673,650.49464532660761,705.92917127490682,725.39052408920429,813.23244112043653,..,..
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.332327929013882,22.317490039602983,22.3677149230901,24.67123326563874,26.85200950019756,30.012671607367842,29.871493816829815,30.385032575900826,30.633452691938206,30.739419244851206,31.394554193510366,31.351227539335014,30.378811266195193,34.59452643187354,33.294479621126946,32.1861316004857
Cambodia,KHM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,9.0265067715608982,9.3388191633100117,9.2441718225141756,9.9636520468242775,10.567112296264664,12.563236880151704,12.378528305475252,13.089541362374538,14.020216993291465,14.766773343890236,16.831042605345466,14.821937672445465,13.298500369924824,14.953850977177078,13.759439063224804,..
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31312799885235,1.49309688103135,1.49778870804676,1.54793982168285,1.5758960135654703,1.65679487918799,1.8016226206333301,1.90988363024706,2.067355726951,2.20844242884252,2.19648130268012,2.39555954750291,2.32195713555091,2.09006160154534,2.0896828063757598,..
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,43.9034,56.2094,93.4415,127.835,133.581,132.833,133.458,125.628,115.551,119.31,129.957,126.076,117.235,113.392,120.809,..
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.6,31.1,37.4,42.3,50.9,56.1,62.7,68.8,89.1,80.7,84,86.4,82.5,92.3,95,..
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.53,1.26,3.1,4.94,6,14,6.43319,32.3985,32.9003,..,52.3059,53.6508,57.9592,59.6606,60.7171,..
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232,24.668,25.114,25.57,26.035
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.560373842716217,-0.50098443031311,-0.304419666528702,-0.103577204048634,-0.136436149477959,0.0231748018413782,0.0633481442928314,0.206190809607506,0.0935096517205238,0.110921673476696,-0.0754886493086815,-0.209065958857536,-0.131522253155708,-0.0980230420827866,0.0444938205182552,..
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.261115193367004,0.254323482513428,0.250919014215469,0.231296643614769,0.238348826766014,0.2031569480896,0.209529757499695,0.214088663458824,0.222265258431435,0.219762146472931,0.23774179816246,0.241614356637001,0.243084475398064,0.240797773003578,0.230550855398178,..
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,37.5,..,..,..,..,..,..,37.7,..,..,..
Cameroon,CMR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,23.4,..,..,34.34239566,..,..,..,19.3,..,..,..,..,..,..
Cameroon,CMR,Urban population growth (annual %),SP.URB.GROW,4.0578556958255945,4.0380150083246082,3.9950057638172218,3.96617400715861,3.9472060275537348,4.1493748141332,4.2484781988603091,4.0844866458342972,3.9129186596047942,3.8349518458055334,3.8298102962431328,3.7583040308258329,3.6713224890288747,3.6300747424483268,3.6285015923381896,3.580757602797525
Cameroon,CMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,363.54884094391724,356.14125587157531,363.16969266030009,368.67461829540974,375.37161591555304,395.09265658017648,402.9836077313974,400.0829701208915,392.77629265339129,392.39215700243278,387.41941170777375,386.88384227520453,385.08168535806055,384.10486315368809,..,..
Cameroon,CMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,274.35424993253628,270.48922857997326,238.87541428796246,240.75508869037833,245.01952493498854,250.40919282790719,278.5170976550354,251.426601872478,263.50470961826591,275.45329764520687,261.62374130575455,259.74265790144568,277.38397707395052,283.68490442019009,..,..
Cameroon,CMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.559685374679621,18.228444037737777,18.732400822036979,18.000738169958183,18.651545969218144,19.727834339890183,18.249855488335253,19.818054844842688,19.445137402487923,19.53802963510562,18.934645496049633,17.660543979214356,18.126692173634343,19.107078302364254,19.51665027399185,21.379411423477148
Cameroon,CMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,15.869364793145916,15.818702558009324,16.332961616374341,15.484900980488653,14.518004931091378,14.691664680823049,15.150519920134498,14.847922532064869,13.121643021032398,13.742834646661725,..,..,..
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.23383418917622,1.2883751769681902,1.13588889236589,1.1753485756078799,1.1650411430349898,1.10497962306915,1.0988986430940901,1.14642434992604,1.13837382188187,1.07600981816736,1.06457837839838,0.96440732254506,0.97811703134303607,0.942511872454016,0.933338169286478,..
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,41.8758,43.9121,51.831,62.9907,73.1912,77.24,79.7801,79.8046,83.4503,74.3995,83.9044,85.2722,80.8081,89.8274,96.4817,..
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.7,52.8,53.7,55.2,56.3,56.8,58.6,59.8,60.9,62.2,63.2,64.3,65.4,71,72,..
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.84,4.3,5,7.5,10,16.2149,18.3,20.6,23.203,29.7,36.5392,41.2264,42.0405,41.775,41.9088,..
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.954,51.559,52.164,52.769,53.373,53.976,54.578,55.179,55.777,56.374,56.968,57.56,58.148,58.733,59.315,59.892
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.474782139062881,-0.736971437931061,-0.661687970161438,-0.588517427444458,-0.53223729133606,-1.05925238132477,-0.989914000034332,-1.06121301651001,-1.09150505065918,-1.40180146694183,-1.56182324886322,-1.51367974281311,-1.39408874511719,-1.37962925434113,-1.40043640136719,..
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.246055126190186,0.243547096848488,0.240677565336227,0.221984326839447,0.228019788861275,0.196386188268661,0.201144516468048,0.206087306141853,0.213935971260071,0.212329432368279,0.229536056518555,0.23248028755188,0.234710082411766,0.233049780130386,0.227244794368744,..
Canada,CAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Urban population growth (annual %),SP.URB.GROW,1.3678433199481626,1.33275742624844,1.1716644882840266,1.1342888281307091,1.1039022067531703,1.0506850010022692,0.81076776579524756,1.1819836162127668,1.2569185570326773,1.5081821512291329,1.5488849816066066,1.1825031959865655,0.66541042140629414,1.9250771414666004,3.0391432688335205,3.1062418205963995
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7696.3340728126368,7660.754521032879,7716.2482278269808,7637.7848724519745,7668.7946634486843,7780.1475931021005,7690.4081661768505,7944.5078934587254,8175.1903764762292,8161.7796750109928,8125.5812131161811,7495.0793229784886,7524.8636123315709,7578.0209360123736,7336.0670353142714,..
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16317.777998017191,16236.475656490453,16607.190943556932,16119.569981558992,16532.143674842489,16486.874523516439,15839.628945350247,15759.605235031744,15477.324919978957,15569.549710810836,15204.063852102536,14763.741998858861,15003.714448356825,14907.077867966387,14459.895751576883,..
Canada,CAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.959494289565427,23.482004698549741,24.151453471494531,24.867543598008982,24.907675073031974,24.870707610468109,23.821593394833911,22.761120159483948,23.550469228609561,23.377311161923572,23.042424174314682,22.674717611953206,24.305055496972567,25.318666825678548,23.894901169469051,23.268325838149647
Canada,CAN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.643543638717166,16.896172134502887,16.92549813619922,16.920323663737786,16.952617664669557,16.97922248617347,17.8509094964837,17.865075513457445,18.010446403670677,18.529193906798493,18.27760903852629,18.990185208369546,19.862379496287978,18.972303871705474,20.00173835388113,20.536987933199569
Canada,CAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.37755563107525,1.19433833839121,1.19329189549638,1.11840459807104,1.00236720047397,0.989925299438869,1.15270937445521,1.16416156719089,1.35189646465708,1.3176781061648,1.28451224366918,1.40083568623706,1.26729446473527,1.19577775821206,1.29300145446276,..
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,70.3945,75.5197,77.6723,79.3757,80.3549,80.7902,82.7674,84.5919,86.1024,89.0495,90.9589,84.7748,87.4056,91.2387,94.1497,..
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,80.3,80.3,83,83,85.8,87.12,90,91.16,92.7014,94.64,91.9129,92.3,93.9371,94,93.9564,..
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562,81.653,81.752,81.862,81.98
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.12707591056824,0.936318218708038,1.07717573642731,1.11301624774933,1.06142175197601,1.17550384998322,1.26233685016632,1.24041163921356,1.08968114852905,0.963971078395844,0.994933545589447,1.01318228244781,0.962336957454681,0.780681550502777,0.822420537471771,..
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.241539120674133,0.239330947399139,0.238522350788116,0.21966552734375,0.225787356495857,0.192247405648232,0.196433380246162,0.203295975923538,0.209813266992569,0.2083390802145,0.223986834287643,0.226491525769234,0.229812398552895,0.226557314395905,0.222712680697441,..
Cayman Islands,CYM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Urban population growth (annual %),SP.URB.GROW,2.8276223979309978,2.7757434865273334,2.7475407710095836,2.7143281748752388,2.6238432105590954,2.5334856683900817,2.4335776747290905,2.3377313158292088,2.2486942739983609,2.1552690543231496,2.0800942072908684,1.9954930548264966,2.0520634759373433,2.0932457530951529,2.0010485913633191,1.92419238887509
Cayman Islands,CYM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,206.581,185.896,174.041,172.98,167.14,151.361,151.267,151.594,149.773,..,147.044,145.594,142.637,139.315,..,..
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.5,66,69.4659,69.7,71.4,74.1,77,79,81.0677,..,..,..,..,..,..,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.09262681007385,1.14963793754578,1.33636081218719,0.959384381771088,1.01761531829834,1.04634726047516,1.12869369983673,1.14077579975128,1.1626113653183,1.11083495616913,1.40152549743652,1.45647096633911,1.62477588653564,1.66074180603027,1.62560141086578,..
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.311091840267181,0.301820993423462,0.294137328863144,0.296924620866776,0.319759637117386,0.258382558822632,0.261111110448837,0.270750105381012,0.291351348161697,0.275864362716675,0.266868740320206,0.266815960407257,0.273846447467804,0.269869536161423,0.261913418769836,..
